league,season,game,jersey_number,player,team,is_starter,position,minutes_played,date,home_team,away_team,opponent_1,opponent,position_mode,is_oop,all_positions,most_common_position,position_1,position_2,position_3,position_4
ENG-Premier League,2324,Nott'ham Forest-Brighton,20,Carlos Baleba,Brighton,False,DM,14,2023-11-25,Nottingham Forest,Brighton,Nottingham Forest,Nottingham Forest,DM,False,"DM,CM,AM,DM,AM",DM,DM,,,
ENG-Premier League,2324,Nott'ham Forest-Brighton,40,Facundo Buonanotte,Brighton,False,CM,45,2023-11-25,Nottingham Forest,Brighton,Nottingham Forest,Nottingham Forest,RW,True,"RW,CM,AM,AMR",RW,CM,,,
ENG-Premier League,2324,Nott'ham Forest-Brighton,41,Jack Hinshelwood,Brighton,False,LB,56,2023-11-25,Nottingham Forest,Brighton,Nottingham Forest,Nottingham Forest,RB,True,"DM,RB,LB,WB",DM,LB,,,
ENG-Premier League,2324,Nott'ham Forest-Brighton,47,Benicio Boaitey,Brighton,False,RW,0,2023-11-25,Nottingham Forest,Brighton,Nottingham Forest,Nottingham Forest,RW,False,"RW,CB,RB",RW,RW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,18,Wes Foderingham,Sheffield United,True,GK,90,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,2,George Baldock,Sheffield United,True,WB,90,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CB,True,"RM,RB,WB,RB,CB",RB,WB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,5,Auston Trusty,Sheffield United,True,CB,90,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CB,False,"CB,LB,CM,WB",CB,CB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,8,Gustavo Hamer,Sheffield United,True,CM,80,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CM,False,"AM,CM,LM,FW,LM,CM,DM,WB,LM,RM,LW,CM,AM,DM",CM,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,10,Cameron Archer,Sheffield United,True,FW,90,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,FW,False,"FW,AM,LF,LM,CM,RW,WB",FW,FW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,14,Luke Thomas,Sheffield United,True,WB,65,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,WB,False,"WB,LB",WB,WB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,16,Oliver Norwood,Sheffield United,True,CM,90,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CM,False,"CM,FW,DM,RM",CM,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,19,Jack Robinson,Sheffield United,True,CB,90,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,20,Jayden Bogle,Sheffield United,True,WB,45,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,WB,False,"WB,RB",WB,WB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,21,Vinicius Souza,Sheffield United,True,CM,45,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CM,False,"RM,CM,CM,DM,CB",CM,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,28,James Mcatee,Sheffield United,True,CM,80,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CM,False,"DM,RB,CM,AM,RM,LM,RM,CM,RW,RF,FW,DM,AMC,AMR,FW",DM,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,3,Max Lowe,Sheffield United,False,LB,0,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,LB,False,"LM,WB,LB,CB,LW,LB",LB,LB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,4,John Fleck,Sheffield United,False,CM,10,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CM,False,"CM,LM,WB",CM,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,9,Oliver McBurnie,Sheffield United,False,FW,45,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,11,Benie Adama Traore,Sheffield United,False,FW,0,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,FW,False,"RW,CF,FW,LM,RM",RW,FW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,15,Anel Ahmedhodzic,Sheffield United,False,CB,45,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CB,False,"CB,WB",CB,CB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,23,Ben Osborn,Sheffield United,False,WB,25,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,WB,False,"LW,WB,RM,RM,LM,AM,CM,LM,DM,WB,LB,CM,LB,WB",WB,WB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,25,Anis Ben Slimane,Sheffield United,False,CM,0,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,CM,False,"CB,CM,LM,AM,RW",CB,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,32,William Osula,Sheffield United,False,CM,10,2023-11-25,Sheffield United,Bournemouth,Bournemouth,Bournemouth,FW,True,"FW,WB,CM,LW,AMC",FW,CM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,1,Neto,Bournemouth,True,GK,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,4,Lewis Cook,Bournemouth,True,DM,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,DM,False,"DM,CB,DM,RB",DM,DM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,5,Lloyd Kelly,Bournemouth,True,LB,45,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,LB,False,"CB,LB",CB,LB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,9,Dominic Solanke,Bournemouth,True,FW,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,FW,False,"FW,CF,LF",FW,FW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,10,Ryan Christie,Bournemouth,True,DM,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,DM,False,"AM,DM,DM,AM,RW,RM,DM,RW,RM,DM",DM,DM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,15,Adam Smith,Bournemouth,True,RB,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,RB,False,"RB,LB",RB,RB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,16,Marcus Tavernier,Bournemouth,True,LW,81,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,LW,False,"AML,RW,RW,LB,LW,LM,LW,RW,LW,LB,RW,LW",RW,LW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,19,Justin Kluivert,Bournemouth,True,AM,65,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,AM,False,"LW,RW,LW,AM,FW,CM",LW,AM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,24,Antoine Semenyo,Bournemouth,True,RW,65,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,RW,False,"RW,AML,AM,CM,LW,AMR,RW,LW,RM,AM,LW,CM",LW,RW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,25,Marcos Senesi,Bournemouth,True,CB,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,27,Illia Zabarnyi,Bournemouth,True,CB,90,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,3,Milos Kerkez,Bournemouth,False,LB,45,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,LB,False,"LB,LW,LW,LB",LB,LB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,6,Chris Mepham,Bournemouth,False,CB,0,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,7,David Brooks,Bournemouth,False,"RW,LW",9,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,RW,True,"RW,AMR,AM,RW,DM,RM,RW,LW",RW,RW,LW,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,8,Joe Rothwell,Bournemouth,False,DM,0,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,DM,False,"DM,CM",DM,DM,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,11,Dango Ouattara,Bournemouth,False,LW,0,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,LW,False,"LW,RW,LW,RW,LB,AMR,RW,LB,LW,LW,LB",LW,LW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,17,Luis Sinisterra,Bournemouth,False,"RW,LW",25,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,LW,True,"LW,AML,LM,AM,RW,LW,LW,RW,RW,LM,LB",LW,RW,LW,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,21,Kieffer Moore,Bournemouth,False,FW,0,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,FW,False,"AM,FW,LW",AM,FW,,,
ENG-Premier League,2324,Sheffield Utd-Bournemouth,29,Philip Billing,Bournemouth,False,AM,25,2023-11-25,Sheffield United,Bournemouth,Sheffield United,Sheffield United,CM,True,"DM,CM,AM,FW,AML",DM,AM,,,
ENG-Premier League,2324,Everton-Manchester Utd,1,Jordan Pickford,Everton,True,GK,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Everton-Manchester Utd,6,James Tarkowski,Everton,True,CB,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,7,Dwight McNeil,Everton,True,LM,72,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,LM,False,"RM,LW,LM,LB,LW,RM,LW,RM,LM,AML,CM",RM,LM,,,
ENG-Premier League,2324,Everton-Manchester Utd,9,Dominic Calvert-Lewin,Everton,True,FW,81,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Everton-Manchester Utd,11,Jack Harrison,Everton,True,RM,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,RM,False,"RM,FW,LM,RM,RW,AMR,RF,CM",RM,RM,,,
ENG-Premier League,2324,Everton-Manchester Utd,16,Abdoulaye Doucoure,Everton,True,FW,89,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,FW,False,"FW,AMC,CM,AM",FW,FW,,,
ENG-Premier League,2324,Everton-Manchester Utd,18,Ashley Young,Everton,True,RB,72,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,RB,False,"LB,RB,RM,RW,CM",LB,RB,,,
ENG-Premier League,2324,Everton-Manchester Utd,19,Vitaliy Mykolenko,Everton,True,LB,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,LB,False,LB,LB,LB,,,
ENG-Premier League,2324,Everton-Manchester Utd,27,Idrissa Gana Gueye,Everton,True,CM,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,CM,False,"CM,DM",CM,CM,,,
ENG-Premier League,2324,Everton-Manchester Utd,32,Jarrad Branthwaite,Everton,True,CB,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,37,James Garner,Everton,True,CM,90,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,CM,False,"RM,CM,CM,RB,DM,AM,CM,DM",CM,CM,,,
ENG-Premier League,2324,Everton-Manchester Utd,2,Nathan Patterson,Everton,False,RB,18,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,RB,False,"RB,RM",RB,RB,,,
ENG-Premier League,2324,Everton-Manchester Utd,5,Michael Keane,Everton,False,CB,0,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,CB,False,"CB,DM",CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,10,Arnaut Danjuma,Everton,False,LM,18,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,LM,False,"FW,LF,LM,RW,LM,CM,LM,RW,LW",LM,LM,,,
ENG-Premier League,2324,Everton-Manchester Utd,22,Ben Godfrey,Everton,False,RB,0,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,RB,False,"RB,CB,LB",RB,RB,,,
ENG-Premier League,2324,Everton-Manchester Utd,23,Seamus Coleman,Everton,False,RB,0,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,RB,False,RB,RB,RB,,,
ENG-Premier League,2324,Everton-Manchester Utd,28,Youssef Chermiti,Everton,False,FW,9,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,FW,False,"FW,LW,AM,LB",FW,FW,,,
ENG-Premier League,2324,Everton-Manchester Utd,61,Lewis Dobbin,Everton,False,FW,1,2023-11-26,Everton,Manchester United,Manchester United,Manchester United,LM,True,"LM,RM,LM,FW,RM,LW",LM,FW,,,
ENG-Premier League,2324,Everton-Manchester Utd,24,Andre Onana,Manchester United,True,GK,90,2023-11-26,Everton,Manchester United,Everton,Everton,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Everton-Manchester Utd,2,Victor Lindelof,Manchester United,True,CB,90,2023-11-26,Everton,Manchester United,Everton,Everton,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,5,Harry Maguire,Manchester United,True,CB,90,2023-11-26,Everton,Manchester United,Everton,Everton,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,8,Bruno Fernandes,Manchester United,True,AM,90,2023-11-26,Everton,Manchester United,Everton,Everton,AM,False,"CM,AM,RW,LW,RW,AM,DM,CM,RW,DM,FW",RW,AM,,,
ENG-Premier League,2324,Everton-Manchester Utd,9,Anthony Martial,Manchester United,True,FW,84,2023-11-26,Everton,Manchester United,Everton,Everton,FW,False,"FW,AMR,AM",FW,FW,,,
ENG-Premier League,2324,Everton-Manchester Utd,10,Marcus Rashford,Manchester United,True,"RW,LW,FW",90,2023-11-26,Everton,Manchester United,Everton,Everton,LW,True,"FW,LW,LW,RW,LF,RW,RW,LW,FW",LW,RW,LW,FW,
ENG-Premier League,2324,Everton-Manchester Utd,17,Alejandro Garnacho,Manchester United,True,LW,71,2023-11-26,Everton,Manchester United,Everton,Everton,LW,False,"LM,LW,RW,LW,LB,LW,WB,RW,LW,FW,RW,LW",LW,LW,,,
ENG-Premier League,2324,Everton-Manchester Utd,20,Diogo Dalot,Manchester United,True,"RB,LB",90,2023-11-26,Everton,Manchester United,Everton,Everton,RB,True,"RB,LB,RB,LB,LB,RB",RB,RB,LB,,
ENG-Premier League,2324,Everton-Manchester Utd,23,Luke Shaw,Manchester United,True,LB,75,2023-11-26,Everton,Manchester United,Everton,Everton,LB,False,"LB,CB",LB,LB,,,
ENG-Premier League,2324,Everton-Manchester Utd,37,Kobbie Mainoo,Manchester United,True,DM,71,2023-11-26,Everton,Manchester United,Everton,Everton,DM,False,"DM,CM,DM,AM",DM,DM,,,
ENG-Premier League,2324,Everton-Manchester Utd,39,Scott McTominay,Manchester United,True,DM,90,2023-11-26,Everton,Manchester United,Everton,Everton,DM,False,"FW,DM,RM,DM,AM,AM,CM,LW",DM,DM,,,
ENG-Premier League,2324,Everton-Manchester Utd,4,Sofyan Amrabat,Manchester United,False,DM,19,2023-11-26,Everton,Manchester United,Everton,Everton,DM,False,"LB,DM,LB,DM,FW,CM",LB,DM,,,
ENG-Premier League,2324,Everton-Manchester Utd,15,Sergio Reguilon,Manchester United,False,WB,0,2023-11-26,Everton,Manchester United,Everton,Everton,WB,False,"WB,LB",WB,WB,,,
ENG-Premier League,2324,Everton-Manchester Utd,19,Raphael Varane,Manchester United,False,CB,0,2023-11-26,Everton,Manchester United,Everton,Everton,CB,False,"CB,CB,LW",CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,28,Facundo Pellistri,Manchester United,False,RW,19,2023-11-26,Everton,Manchester United,Everton,Everton,RW,False,"RM,RW,AMR",RM,RW,,,
ENG-Premier League,2324,Everton-Manchester Utd,29,Aaron Wan-Bissaka,Manchester United,False,RB,15,2023-11-26,Everton,Manchester United,Everton,Everton,RB,False,"RB,CB,LB",RB,RB,,,
ENG-Premier League,2324,Everton-Manchester Utd,34,Donny van de Beek,Manchester United,False,CB,0,2023-11-26,Everton,Manchester United,Everton,Everton,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Everton-Manchester Utd,46,Hannibal Mejbri,Manchester United,False,LW,6,2023-11-26,Everton,Manchester United,Everton,Everton,AM,True,"AM,CM,LW,DM,FW",AM,LW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,13,Guglielmo Vicario,Tottenham,True,GK,90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Tottenham-Aston Villa,7,Son Heung-min,Tottenham,True,FW,90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,FW,False,"LW,LF,FW,FW,AM,CM,CF,LW,LM,CM",LW,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,11,Bryan Gil,Tottenham,True,LW,70,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,LW,False,"LW,AM,LM,DM,RW,RM,FW,RW,AML",RW,LW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,12,Emerson,Tottenham,True,CB,90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,RB,True,"RB,CB,LB,LW",RB,CB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,18,Giovani Lo Celso,Tottenham,True,DM,85,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,AM,True,"AM,CM,DM,DM,AM,AML,RM,RM,CM,FW,LM,CM,RW",CM,DM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,21,Dejan Kulusevski,Tottenham,True,"AM,RW,RM",90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,RW,True,"RW,AMR,RF,AM,RW,RM,CM,AM,RW,DM,LM,RW,RM,AM,LW",RW,AM,RW,RM,
ENG-Premier League,2324,Tottenham-Aston Villa,22,Brennan Johnson,Tottenham,True,"RW,LW,LM",90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,RW,True,"RF,RW,AM,LW,LW,RW,RW,LW,LM,DM,LW,RW,RW,LW,AMR,RW,FW,LW",RW,RW,LW,LM,
ENG-Premier League,2324,Tottenham-Aston Villa,23,Pedro Porro,Tottenham,True,RB,90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,RB,False,"RB,WB",RB,RB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,30,Rodrigo Bentancur,Tottenham,True,DM,31,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,DM,False,"LW,RM,LM,DM,CM,DM,AM,RM,CM",RM,DM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,33,Ben Davies,Tottenham,True,CB,90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,38,Destiny Udogie,Tottenham,True,LB,90,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,LB,False,"LB,WB",LB,LB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,4,Oliver Skipp,Tottenham,False,CM,20,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,DM,True,"DM,LM,RW,CM,LM,DM,AM,RW,DM,RW,RM,DM,CM,RM",DM,CM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,5,Pierre Hojbjerg,Tottenham,False,DM,59,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,DM,False,"DM,DM,RM,CB,LM,CB,LM,RM,FW,LM,CM,DM,LM,CM,RM,CM",LM,DM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,15,Eric Dier,Tottenham,False,CB,0,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,CB,False,"CB,CB,AM",CB,CB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,36,Alejo Veliz,Tottenham,False,FW,5,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,FW,False,"FW,AM,RW",FW,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,63,Jamie Donley,Tottenham,False,FW,0,2023-11-26,Tottenham,Aston Villa,Aston Villa,Aston Villa,FW,False,"FW,LW,RW",FW,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,1,Emiliano Martinez,Aston Villa,True,GK,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Tottenham-Aston Villa,2,Matty Cash,Aston Villa,True,RM,45,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,RB,True,"WB,RB,RM",WB,RM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,3,Diego Carlos,Aston Villa,True,CB,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,4,Ezri Konsa,Aston Villa,True,RB,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CB,True,"CB,RB",CB,RB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,6,Douglas Luiz,Aston Villa,True,CM,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CM,False,"DM,CM",DM,CM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,7,John McGinn,Aston Villa,True,LM,89,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CM,True,"AML,AM,LM,RW,RM,LM,LM,RM,CM,RM,LW,DM,DM,DM,AM,FW",LM,LM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,11,Ollie Watkins,Aston Villa,True,FW,89,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,12,Lucas Digne,Aston Villa,True,LB,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,LB,False,"WB,LB",WB,LB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,14,Pau Torres,Aston Villa,True,CB,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,19,Moussa Diaby,Aston Villa,True,FW,45,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,FW,False,"AM,FW,RW,AM,FW,CM,CF,RF,RM,LW,RW,AMR,RM,AM,CM",AM,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,44,Boubacar Kamara,Aston Villa,True,CM,90,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CM,False,"DM,CM,CM,RB,CB",CM,CM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,25,Robin Olsen,Aston Villa,False,GK,0,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Tottenham-Aston Villa,8,Youri Tielemans,Aston Villa,False,FW,45,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CM,True,"CM,FW,DM,CF,LM,AM",CM,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,15,Alex Moreno,Aston Villa,False,LB,0,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,LB,False,"LB,WB,LW",LB,LB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,17,Clement Lenglet,Aston Villa,False,CB,0,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Tottenham-Aston Villa,24,Jhon Duran,Aston Villa,False,FW,1,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,FW,False,"FW,AM,LM,CM",FW,FW,,,
ENG-Premier League,2324,Tottenham-Aston Villa,31,Leon Bailey,Aston Villa,False,RM,45,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,RM,False,"RW,RM,RM,LW,RM,LM,RM,CM,WB,FW,AMR,FW,RW,RM",RM,RM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,32,Leander Dendoncker,Aston Villa,False,CM,0,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,CM,False,"CM,FW,CB,DM",CM,CM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,41,Jacob Ramsey,Aston Villa,False,LM,1,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,LW,True,"LM,LW,FW,LF,CM,AML",LM,LM,,,
ENG-Premier League,2324,Tottenham-Aston Villa,47,Tim Iroegbunam,Aston Villa,False,DM,0,2023-11-26,Tottenham,Aston Villa,Tottenham,Tottenham,DM,False,"DM,AM,CM",DM,DM,,,
ENG-Premier League,2324,Fulham-Wolves,17,Bernd Leno,Fulham,True,GK,90,2023-11-27,Fulham,Wolves,Wolves,Wolves,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Fulham-Wolves,3,Calvin Bassey,Fulham,True,CB,90,2023-11-27,Fulham,Wolves,Wolves,Wolves,CB,False,"CB,LW",CB,CB,,,
ENG-Premier League,2324,Fulham-Wolves,6,Harrison Reed,Fulham,True,DM,90,2023-11-27,Fulham,Wolves,Wolves,Wolves,DM,False,"RM,RM,CM,CM,DM",RM,DM,,,
ENG-Premier League,2324,Fulham-Wolves,7,Raul Jimenez,Fulham,True,FW,75,2023-11-27,Fulham,Wolves,Wolves,Wolves,FW,False,"FW,AML,CB,AM",FW,FW,,,
ENG-Premier League,2324,Fulham-Wolves,10,Tom Cairney,Fulham,True,DM,89,2023-11-27,Fulham,Wolves,Wolves,Wolves,DM,False,"LM,DM,LM,CM,RM,LW,DM,AM,CM,RW",LM,DM,,,
ENG-Premier League,2324,Fulham-Wolves,13,Tim Ream,Fulham,True,CB,90,2023-11-27,Fulham,Wolves,Wolves,Wolves,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Fulham-Wolves,18,Andreas Pereira,Fulham,True,AM,75,2023-11-27,Fulham,Wolves,Wolves,Wolves,AM,False,"LM,RM,AM,AML",LM,AM,,,
ENG-Premier League,2324,Fulham-Wolves,20,Willian,Fulham,True,LW,89,2023-11-27,Fulham,Wolves,Wolves,Wolves,LW,False,"LW,LM,AML,WB,RW",LW,LW,,,
ENG-Premier League,2324,Fulham-Wolves,21,Timothy Castagne,Fulham,True,RB,90,2023-11-27,Fulham,Wolves,Wolves,Wolves,RB,False,"RB,LB,WB",RB,RB,,,
ENG-Premier League,2324,Fulham-Wolves,22,Alex Iwobi,Fulham,True,AMR,90,2023-11-27,Fulham,Wolves,Wolves,Wolves,LW,True,"LM,RM,RM,LM,RW,AM,AM,DM,LW,DM,AM,LW,DM,AMR,LW,RW,RW,LW,LF,LW,AML,RW,DM",LW,AMR,,,
